Meﬂstellenbeschreibung:fer0-wind2m
Logger Seriennummer   :080011765888
Logging Methode: Augenblickswerte
Messintervall: 20 min Speicherintervall: 02:20:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	  3.Windrichtg [deg]	  4.Windgeschwind [m/s]	  5.Frequenz      [Hz]	  5.Windgeschwindig [m/s]	
07.01.20	08:00:00	   4,36874	   97,2085	   91,6374	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	08:20:00	    5,0989	    97,819	   139,143	0,00320513	2,32831e-10	2,91038e-10	
07.01.20	08:40:00	   5,90965	   96,1798	   170,335	0,00160256	2,32831e-10	2,91038e-10	
07.01.20	09:00:00	   6,50794	   93,3593	   250,016	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	09:20:00	   7,31868	   93,1685	    245,56	0,000534188	2,32831e-10	2,91038e-10	
07.01.20	09:40:00	   8,72772	   92,2695	   207,407	 0,0090812	2,32831e-10	2,91038e-10	
07.01.20	10:00:00	   9,73871	    87,819	   225,753	 0,0373932	2,32831e-10	2,91038e-10	
07.01.20	10:20:00	   10,1392	   88,6493	   243,725	0,00160256	2,32831e-10	2,91038e-10	
07.01.20	10:40:00	   10,9084	   84,8489	   181,956	0,00694444	2,32831e-10	2,91038e-10	
07.01.20	11:00:00	   10,2979	   86,3996	   247,995	 0,0229701	2,32831e-10	2,91038e-10	
07.01.20	11:20:00	   10,0195	   84,4795	   164,967	0,00320513	2,32831e-10	2,91038e-10	
07.01.20	11:40:00	   10,4298	   86,1187	   258,396	 0,0251068	2,32831e-10	2,91038e-10	
07.01.20	12:00:00	   10,2198	   88,6691	   273,846	 0,0315171	2,32831e-10	2,91038e-10	
07.01.20	12:20:00	   8,72772	   91,0897	   217,978	 0,0122863	2,32831e-10	2,91038e-10	
07.01.20	12:40:00	   8,84982	   91,9887	   220,742	0,00373932	2,32831e-10	2,91038e-10	
07.01.20	13:00:00	   8,88889	   89,3788	   291,951	0,00801282	2,32831e-10	2,91038e-10	
07.01.20	13:20:00	   10,2589	   89,3788	   230,203	0,00587607	2,32831e-10	2,91038e-10	
07.01.20	13:40:00	   10,0195	   89,2689	   194,835	 0,0122863	2,32831e-10	2,91038e-10	
07.01.20	14:00:00	   11,8779	   84,0888	   301,703	 0,0154915	2,32831e-10	2,91038e-10	
07.01.20	14:20:00	   12,5983	   79,8794	   215,379	 0,0101496	2,32831e-10	2,91038e-10	
07.01.20	14:40:00	   10,2979	   86,5598	   205,566	 0,0192308	2,32831e-10	2,91038e-10	
07.01.20	15:00:00	   8,96948	   90,4594	   137,374	 0,0112179	2,32831e-10	2,91038e-10	
07.01.20	15:20:00	   8,72772	   92,3687	   129,099	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	15:40:00	   8,64957	   93,5195	   238,912	 0,0042735	2,32831e-10	2,91038e-10	
07.01.20	16:00:00	   8,64957	    93,489	   191,423	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	16:20:00	   10,0977	   94,0995	   243,544	 0,0443376	2,32831e-10	2,91038e-10	
07.01.20	16:40:00	   9,25763	   90,8593	       250	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	17:00:00	   8,92796	   92,9289	   213,247	0,00587607	2,32831e-10	2,91038e-10	
07.01.20	17:20:00	   8,64957	   92,9594	   234,429	 0,0149573	2,32831e-10	2,91038e-10	
07.01.20	17:40:00	   8,40781	   94,6093	    266,44	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	18:00:00	   8,24908	   95,1999	   136,423	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	18:20:00	   7,75824	   93,8889	   240,797	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	18:40:00	   7,71917	   95,4792	   177,703	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	19:00:00	   7,03785	   94,7497	    159,28	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	19:20:00	   6,38828	   94,0491	   293,643	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	19:40:00	   5,94872	   96,6896	   117,115	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	20:00:00	   5,86813	   96,2698	   32,9725	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	20:20:00	   5,57998	   98,1792	   57,7088	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	20:40:00	   5,82906	   99,5299	   199,604	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	21:00:00	   5,98779	     98,75	   71,3846	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	21:20:00	   5,94872	   99,4994	   45,8352	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	21:40:00	   5,73871	    98,199	   169,374	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	22:00:00	   5,65812	   99,4399	   161,148	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	22:20:00	   5,65812	   98,8294	   228,253	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	22:40:00	   5,65812	   98,8797	   52,1868	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	23:00:00	   5,73871	   97,2695	   212,429	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	23:20:00	   5,73871	   99,5589	   220,648	1,27329e-10	2,32831e-10	2,91038e-10	
07.01.20	23:40:00	   5,65812	   99,5391	   186,786	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	00:00:00	   5,65812	   99,8291	   126,275	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	00:20:00	   5,49939	   99,7299	   93,2033	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	00:40:00	   5,49939	       100	   133,615	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	01:00:00	   5,49939	       100	   16,6923	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	01:20:00	   5,25763	    97,529	   88,6923	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	01:40:00	   5,17949	   99,3498	   189,538	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	02:00:00	   5,13797	   99,7695	   104,198	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	02:20:00	   4,93773	   97,8495	   86,1484	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	02:40:00	   4,60806	    98,489	       360	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	03:00:00	   4,20757	   97,6694	   70,0934	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	03:20:00	   4,04884	   99,0293	   54,0165	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	03:40:00	   4,28816	       100	   95,9615	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	04:00:00	   4,44933	   99,2399	   32,3187	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	04:20:00	   4,12943	   97,7488	   20,4066	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	04:40:00	   4,00977	   99,0186	   32,0549	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	05:00:00	   4,04884	   99,3193	   1,68681	0,00320513	2,32831e-10	2,91038e-10	
08.01.20	05:20:00	   4,20757	   99,4093	   26,5385	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	05:40:00	   4,24908	    97,439	   75,0055	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	06:00:00	   3,96825	   96,7292	   16,4451	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	06:20:00	   3,88767	   97,1886	   281,791	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	06:40:00	   4,20757	   99,1194	   70,4451	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	07:00:00	   4,52991	   98,7286	   116,159	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	07:20:00	   4,68864	   96,7598	   71,3956	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	07:40:00	   4,60806	    96,859	   67,7033	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	08:00:00	   4,76923	   96,7094	   72,2692	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	08:20:00	   5,37973	   97,6587	   137,835	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	08:40:00	   6,42979	   98,3898	   248,198	0,00267094	2,32831e-10	2,91038e-10	
08.01.20	09:00:00	   7,51893	   95,5296	   200,687	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	09:20:00	   8,00977	   92,0788	   258,247	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	09:40:00	   8,44933	   90,4991	   340,632	 0,0267094	2,32831e-10	2,91038e-10	
08.01.20	10:00:00	    8,4884	   93,0693	   236,319	0,00106838	2,32831e-10	2,91038e-10	
08.01.20	10:20:00	   7,79976	   93,1395	   238,857	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	10:40:00	   7,75824	     92,12	    208,78	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	11:00:00	   8,52991	   92,7198	   236,324	0,00106838	2,32831e-10	2,91038e-10	
08.01.20	11:20:00	   9,21856	   90,3388	   228,775	 0,0160256	2,32831e-10	2,91038e-10	
08.01.20	11:40:00	   9,69963	   90,5586	   198,918	 0,0229701	2,32831e-10	2,91038e-10	
08.01.20	12:00:00	   9,33822	   91,3492	   260,753	 0,0165598	2,32831e-10	2,91038e-10	
08.01.20	12:20:00	    9,4188	   89,8687	   300,451	 0,0106838	2,32831e-10	2,91038e-10	
08.01.20	12:40:00	   8,24908	   94,1697	   249,989	0,00641026	2,32831e-10	2,91038e-10	
08.01.20	13:00:00	   7,83883	   96,1096	   238,445	0,00480769	2,32831e-10	2,91038e-10	
08.01.20	13:20:00	   8,00977	   96,0089	   195,066	0,00534188	2,32831e-10	2,91038e-10	
08.01.20	13:40:00	   7,51893	   96,3187	   216,126	0,00587607	2,32831e-10	2,91038e-10	
08.01.20	14:00:00	   7,83883	   97,5992	   235,725	0,00160256	2,32831e-10	2,91038e-10	
08.01.20	14:20:00	   7,83883	   96,4087	   228,951	0,00854701	2,32831e-10	2,91038e-10	
08.01.20	14:40:00	     7,558	   97,3489	   240,615	0,00480769	2,32831e-10	2,91038e-10	
08.01.20	15:00:00	   7,43834	   97,4893	   218,423	0,00160256	2,32831e-10	2,91038e-10	
08.01.20	15:20:00	   7,11844	   98,0891	   195,967	0,00267094	2,32831e-10	2,91038e-10	
08.01.20	15:40:00	   7,03785	   98,4585	   270,044	 0,0128205	2,32831e-10	2,91038e-10	
08.01.20	16:00:00	   7,47985	   99,0797	   223,978	0,00320513	2,32831e-10	2,91038e-10	
08.01.20	16:20:00	   8,32967	   98,5791	   256,489	 0,0042735	2,32831e-10	2,91038e-10	
08.01.20	16:40:00	   7,63858	   97,3199	   229,852	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	17:00:00	   8,32967	   98,6294	   253,236	0,00480769	2,32831e-10	2,91038e-10	
08.01.20	17:20:00	   8,96948	   95,2686	       221	 0,0133547	2,32831e-10	2,91038e-10	
08.01.20	17:40:00	   8,08791	   95,0794	   231,527	0,00373932	2,32831e-10	2,91038e-10	
08.01.20	18:00:00	    8,1685	   95,7998	   193,764	0,00854701	2,32831e-10	2,91038e-10	
08.01.20	18:20:00	   7,67766	   96,1187	   244,549	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	18:40:00	   7,19902	   96,3095	   240,802	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	19:00:00	   6,62759	   96,3599	   129,033	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	19:20:00	    6,0293	   96,5598	   2,64835	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	19:40:00	    5,4188	   97,5687	   41,2033	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	20:00:00	   5,17949	   98,3791	   337,714	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	20:20:00	   4,81807	   98,7592	   329,956	0,00534188	2,32831e-10	2,91038e-10	
08.01.20	20:40:00	   4,68864	   99,4994	   285,473	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	21:00:00	   4,64957	   99,9695	   7,22527	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	21:20:00	   4,85958	       100	   246,132	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	21:40:00	   4,85958	   99,9786	   187,742	0,00160256	2,32831e-10	2,91038e-10	
08.01.20	22:00:00	   4,68864	   99,3086	   185,093	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	22:20:00	   4,60806	       100	   294,511	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	22:40:00	   4,76923	       100	   52,1648	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	23:00:00	   4,68864	   99,8596	   349,555	0,000534188	2,32831e-10	2,91038e-10	
08.01.20	23:20:00	   4,60806	       100	   349,071	1,27329e-10	2,32831e-10	2,91038e-10	
08.01.20	23:40:00	   4,28816	   98,8599	   6,33516	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	00:00:00	   4,00977	   97,0085	   68,7088	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	00:20:00	    3,8486	   97,9792	   23,1099	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	00:40:00	   3,88767	    98,689	   74,5934	0,00106838	2,32831e-10	2,91038e-10	
09.01.20	01:00:00	   3,92918	   98,8996	       360	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	01:20:00	   4,12943	   99,8199	   4,49451	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	01:40:00	   4,36874	    98,199	   356,604	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	02:00:00	   4,44933	   98,1792	   97,8352	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	02:20:00	   4,36874	   99,2689	   319,599	0,000534188	2,32831e-10	2,91038e-10	
09.01.20	02:40:00	   4,36874	   99,7894	   122,824	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	03:00:00	   4,20757	   98,5394	   92,2802	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	03:20:00	   3,79976	   98,7195	   40,3132	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	03:40:00	   3,88767	       100	   10,6538	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	04:00:00	   3,96825	   99,7695	   239,819	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	04:20:00	   3,88767	       100	   40,2967	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	04:40:00	   3,92918	   99,2292	   30,3187	0,000534188	2,32831e-10	2,91038e-10	
09.01.20	05:00:00	   4,08791	   99,5192	   109,714	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	05:20:00	   4,20757	    97,529	   352,945	0,00106838	2,32831e-10	2,91038e-10	
09.01.20	05:40:00	   4,36874	   95,7097	   277,352	0,000534188	2,32831e-10	2,91038e-10	
09.01.20	06:00:00	   4,20757	   98,4997	   43,5495	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	06:20:00	   4,04884	   97,1886	      80,5	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	06:40:00	   3,92918	   98,8492	    38,489	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	07:00:00	   3,96825	   98,5699	   5,61538	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	07:20:00	   3,96825	   99,5299	   99,0055	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	07:40:00	    4,4884	       100	   107,011	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	08:00:00	   4,76923	   99,5696	   22,8901	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	08:20:00	   5,25763	       100	   248,126	0,000534188	2,32831e-10	2,91038e-10	
09.01.20	08:40:00	   5,33822	   99,6596	    229,78	0,00106838	2,32831e-10	2,91038e-10	
09.01.20	09:00:00	   6,06838	    99,649	   250,923	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	09:20:00	   7,39927	   97,7289	       177	0,00320513	2,32831e-10	2,91038e-10	
09.01.20	09:40:00	   7,96825	   95,0488	   214,385	0,000534188	2,32831e-10	2,91038e-10	
09.01.20	10:00:00	   7,91941	   93,4799	   241,984	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	10:20:00	   7,47985	   94,0095	   231,709	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	10:40:00	   6,78877	   96,1294	   202,692	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	11:00:00	   6,38828	     97,79	   181,769	0,00106838	2,32831e-10	2,91038e-10	
09.01.20	11:20:00	   6,46886	    98,399	    200,28	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	11:40:00	   7,11844	   98,1395	   188,967	0,00160256	2,32831e-10	2,91038e-10	
09.01.20	12:00:00	   7,39927	   96,2393	   132,566	0,00213675	2,32831e-10	2,91038e-10	
09.01.20	12:20:00	   8,00977	   95,9096	   230,247	 0,0336538	2,32831e-10	2,91038e-10	
09.01.20	12:40:00	    8,1685	   94,9298	   193,313	0,00694444	2,32831e-10	2,91038e-10	
09.01.20	13:00:00	   9,04762	   94,6291	   229,742	0,00267094	2,32831e-10	2,91038e-10	
09.01.20	13:20:00	   8,92796	   92,4695	   174,484	 0,0240385	2,32831e-10	2,91038e-10	
09.01.20	13:40:00	   8,40781	   93,8599	   224,995	0,00961539	2,32831e-10	2,91038e-10	
09.01.20	14:00:00	   7,63858	   95,7097	   125,115	0,00854701	2,32831e-10	2,91038e-10	
09.01.20	14:20:00	   7,35775	   94,6886	   75,7747	0,00641026	2,32831e-10	2,91038e-10	
09.01.20	14:40:00	   6,82784	   96,8987	   89,1593	 0,0192308	2,32831e-10	2,91038e-10	
09.01.20	15:00:00	   7,67766	   97,0589	   247,071	0,00373932	2,32831e-10	2,91038e-10	
09.01.20	15:20:00	   7,15995	   95,9799	   217,033	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	15:40:00	   6,78877	   97,6099	   194,401	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	16:00:00	   6,38828	   98,3791	   229,505	0,00213675	2,32831e-10	2,91038e-10	
09.01.20	16:20:00	   6,14896	   98,6493	   220,385	0,00106838	2,32831e-10	2,91038e-10	
09.01.20	16:40:00	   6,22955	   99,0186	   284,588	0,00320513	2,32831e-10	2,91038e-10	
09.01.20	17:00:00	   6,70818	   99,2995	   208,077	 0,0277778	2,32831e-10	2,91038e-10	
09.01.20	17:20:00	   6,54945	   98,4188	   273,786	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	17:40:00	   6,50794	   98,9988	   280,973	0,00747863	2,32831e-10	2,91038e-10	
09.01.20	18:00:00	   6,46886	   99,1789	   223,451	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	18:20:00	   6,06838	    98,779	    317,89	0,00747863	2,32831e-10	2,91038e-10	
09.01.20	18:40:00	   5,86813	   99,0095	   206,973	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	19:00:00	   5,57998	   99,6596	    227,06	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	19:20:00	   5,33822	   99,9786	   269,462	0,00373932	2,32831e-10	2,91038e-10	
09.01.20	19:40:00	   5,17949	       100	   246,835	0,00106838	2,32831e-10	2,91038e-10	
09.01.20	20:00:00	   5,05983	       100	     264,5	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	20:20:00	   5,01831	       100	   238,901	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	20:40:00	   5,05983	       100	   272,742	0,000534188	2,32831e-10	2,91038e-10	
09.01.20	21:00:00	   4,93773	       100	   316,319	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	21:20:00	   4,81807	       100	   275,769	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	21:40:00	   4,85958	       100	   337,286	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	22:00:00	    4,4884	   99,6795	       360	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	22:20:00	   4,12943	    99,649	   104,357	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	22:40:00	   4,36874	       100	    250,83	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	23:00:00	    4,4884	       100	   314,758	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	23:20:00	   4,36874	       100	   216,956	1,27329e-10	2,32831e-10	2,91038e-10	
09.01.20	23:40:00	   4,20757	       100	   260,736	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	00:00:00	   4,20757	       100	   210,808	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	00:20:00	   4,12943	       100	   76,0934	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	00:40:00	   3,88767	       100	   77,1484	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	01:00:00	   3,71917	   99,8993	   69,5275	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	01:20:00	   3,47985	   98,6798	   9,96703	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	01:40:00	   3,07936	   98,2189	   6,32967	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	02:00:00	   2,74969	   96,9689	   29,3022	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	02:20:00	   2,58852	    96,569	   39,3736	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	02:40:00	   2,46886	   98,5089	   35,7363	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	03:00:00	   2,50794	   97,4893	   50,3681	 0,0122863	2,32831e-10	2,91038e-10	
10.01.20	03:20:00	   2,50794	   97,8999	   44,8846	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	03:40:00	   2,66911	   97,4786	   32,0385	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	04:00:00	   2,91819	   96,7796	   27,1154	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	04:20:00	   3,11844	   95,3694	    15,956	0,00213675	2,32831e-10	2,91038e-10	
10.01.20	04:40:00	    3,2381	   93,5791	   6,18132	0,00373932	2,32831e-10	2,91038e-10	
10.01.20	05:00:00	   2,95971	   93,7088	   28,3846	0,00267094	2,32831e-10	2,91038e-10	
10.01.20	05:20:00	   2,70818	   94,1789	    38,033	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	05:40:00	   2,50794	   95,5998	   49,7033	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	06:00:00	   2,42979	     93,66	   16,8956	  0,017094	2,32831e-10	2,91038e-10	
10.01.20	06:20:00	   2,38828	   93,5989	   64,3681	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	06:40:00	   2,34921	   94,8687	   8,63736	0,00747863	2,32831e-10	2,91038e-10	
10.01.20	07:00:00	   2,42979	   96,5888	   9,38462	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	07:20:00	   2,50794	   97,0498	   33,2143	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	07:40:00	   2,74969	   96,9292	   20,1264	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	08:00:00	   3,15995	   98,1487	   339,038	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	08:20:00	   4,44933	   96,8895	   168,462	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	08:40:00	   5,25763	   95,6593	    172,17	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	09:00:00	   5,94872	   93,1288	   151,121	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	09:20:00	   7,19902	   89,3193	   244,192	0,00160256	2,32831e-10	2,91038e-10	
10.01.20	09:40:00	   8,20757	   86,3996	   201,698	0,00961539	2,32831e-10	2,91038e-10	
10.01.20	10:00:00	   9,53846	   85,7692	   264,951	0,00694444	2,32831e-10	2,91038e-10	
10.01.20	10:20:00	   8,40781	    87,439	   195,148	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	10:40:00	   8,44933	   84,8794	   187,841	0,00587607	2,32831e-10	2,91038e-10	
10.01.20	11:00:00	   10,3492	    83,489	   220,604	 0,0293803	2,32831e-10	2,91038e-10	
10.01.20	11:20:00	   8,68864	   84,7497	    358,33	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	11:40:00	    8,8083	    87,619	   256,621	0,00480769	2,32831e-10	2,91038e-10	
10.01.20	12:00:00	   8,52991	   88,9789	    148,44	0,00106838	2,32831e-10	2,91038e-10	
10.01.20	12:20:00	   8,32967	   89,0293	    143,89	0,00373932	2,32831e-10	2,91038e-10	
10.01.20	12:40:00	   9,45788	   88,4295	   240,055	 0,0117521	2,32831e-10	2,91038e-10	
10.01.20	13:00:00	   7,83883	   92,8694	   185,929	0,00480769	2,32831e-10	2,91038e-10	
10.01.20	13:20:00	   9,45788	   91,0897	   242,247	0,00320513	2,32831e-10	2,91038e-10	
10.01.20	13:40:00	   8,08791	   92,3993	   234,907	 0,0106838	2,32831e-10	2,91038e-10	
10.01.20	14:00:00	   7,03785	   93,8996	   246,275	0,00213675	2,32831e-10	2,91038e-10	
10.01.20	14:20:00	   6,70818	   96,6499	   260,005	 0,0235043	2,32831e-10	2,91038e-10	
10.01.20	14:40:00	   7,15995	     95,58	   227,066	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	15:00:00	   8,00977	   95,9096	   264,956	0,00641026	2,32831e-10	2,91038e-10	
10.01.20	15:20:00	   8,00977	   95,2091	   221,659	 0,0144231	2,32831e-10	2,91038e-10	
10.01.20	15:40:00	    7,8779	   92,2985	   121,181	0,000534188	2,32831e-10	2,91038e-10	
10.01.20	16:00:00	    8,8083	   94,4185	    304,78	 0,0641026	2,32831e-10	2,91038e-10	
10.01.20	16:20:00	   7,75824	   93,1288	   119,604	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	16:40:00	   7,91941	   94,8397	   246,484	 0,0042735	2,32831e-10	2,91038e-10	
10.01.20	17:00:00	    7,8779	   93,4188	   201,659	0,00106838	2,32831e-10	2,91038e-10	
10.01.20	17:20:00	   7,83883	   95,0397	   251,104	 0,0384615	2,32831e-10	2,91038e-10	
10.01.20	17:40:00	   7,51893	   95,7799	   239,357	0,00587607	2,32831e-10	2,91038e-10	
10.01.20	18:00:00	   6,95971	   95,7494	   170,951	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	18:20:00	   6,30769	   96,4591	   299,093	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	18:40:00	   5,90965	   96,7186	   206,236	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	19:00:00	   5,73871	   98,7286	   232,549	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	19:20:00	   5,45788	   96,2592	   348,648	0,00160256	2,32831e-10	2,91038e-10	
10.01.20	19:40:00	   5,25763	   98,8385	    194,11	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	20:00:00	   5,17949	   98,9393	   269,363	1,27329e-10	2,32831e-10	2,91038e-10	
10.01.20	20:20:00	   4,93773	   98,9393	   240,742	1,27329e-10	2,32831e-10	2,91038e-10	
